business_id|date|review_id|stars|text|type|user_id|cool|funny|useful
8Bx2R9v3ShB42vAW6tk0NA|2010-08-30|_1nH56ZE9l8HB48k64MWsA|1|Not only do I personally dislike this doctor for his poor bedside manner and general disinterest, but I consider his medical opinion dangerous. He clearly was over his head with my medical issues (which weren't really that complex) and threw a crazy cocktail of medicine at me instead of trying to figure out what was wrong (or referring me to another doctor). I trusted him and gave it time and saw him at least 30 times - he was the doctor after all - and finally switched doctors. The new doctor was horrified not just at my personal experience, but at the cocktail of medicine that could have killed me. The new doctor immediately took me off all of them and treated the source. I felt 95% better in one week. I think that alone speaks for why my rating is the lowest.    I think it important to warn friends and family against him. If you have something simple like a cold, flu, or allergies he would be a good doctor to go to because you can get in immediately  - always -....  If you have anything more complex than that consider other options. The actual office facility is gorgeous and the waiting room is very accommodating, which I unfortunately think (combined with what I said above) suggests mixed up priorities.|review|k-0wMUAzj4Q8jPjvwvrc5Q|0|0|0
nCPNksp20VThapB_sovNPw|2012-10-22|Cq8D-5U_G5kNwgz359qOcg|5|Prima chicken sandwich is delicious!!|review|DyWyrCINZv2SnOM_g2kD3g|1|1|1
caFlgAhbLswnEy0WjubewA|2013-05-31|LDkSf1OBBmavHVzA49Sl0g|5|Great Pizza, especially the Meat one, Amazing wings. Love the Sweet Chile. Cheap beer by the pitcher, especially the Devil's Ale. Antipasta Salad is huge and well worth the cost. Cheesy bread is great. Service is good enough for walk up ordering, plus you can eat at your leisure. Cool kids area. One of the best options in Laveen.|review|EBAQAUcNerpdlQ_lhnkgEg|0|0|0
YxIBMBPPvlhfNNIp7l4K5w|2011-04-21|3fOKVgZj5cNOalTGjjXSHA|2|I've been here a few times for a quick bite and am not impressed.   You are going to end up paying Chili's price for a burger, but with drive-thru quality. If they toast your bun, consider yourself lucky. If your fries are hot, consider yourself lucky. If your burger fix-ins aren't spilled out all over your plate like a gutted pig when you get it, consider yourself lucky.  This joint definitely needs to work on quality and consistency.|review|Wn47EMhtvJQZTsfvvcnkJg|0|0|0
LfKPiwth-lGmCKTxlDoV9g|2008-07-05|KWa6xZr3OguGI3W3ujV45w|1|If you are into that see and be seen, well scene then this is a place you might like. The food was over priced, and ok... I guess. The service was horrible. Snotty, I'm too hot to be a waiter , what the hll do you want, attitudes totally ruined the experience for me.   For better, cheaper Italian food drive a couple miles south to Sauce. Same company, waaaaaaay better business model well, for us simple folk anyway.|review|08fQ03TquEkERny-5YcYCg|0|1|1
6v0vQm3wXzaFoEywvpbnqg|2010-08-27|ux8Pt0anDY__6eASaBI-Qg|1|Bad service. Took too long to to get our food. Beer was ok not worth the wait|review|Z0Z5ZflPPV2i3KPejtziYQ|0|0|1
dcd3C1gWv-vVdQ9XYV8Ubw|2010-03-09|VzkKTYZbMv6u50E7DTIcyA|4|The Brooklyn (DUMBO) Grimaldi's may have starred in my finest pizza meal.  Upon finding out I could have a Take 2 in Scottsdale, I scoffed, then gave in.  It turns out it's close.  The ingredients and recipe seemed dead on, reminded me of BK.  However, the execution's a bit off.  I don't demand perfection, but I know it's in Brooklyn.  _C$|review|tDqvTbunSbk5pmpd2Ot_Jw|0|0|0
3msnZ6oe0sslHsE1js1QUA|2010-07-07|LSsIJl8dXFZVNRAn6_DW7g|4|They are unapologetically slow, fresh, clean, and full of quality, tasty, good stuff....  how could I not love Baja Fresh?  It's just like ME!|review|n_lAaNGeWgspbbCJc0DqRg|6|6|7
TzImzfIWkZTnetKl2a4-SQ|2011-03-06|y8SzsAgLPKkWFa5R753yZA|4|I went here with my mom while my dad had a dinner meeting. The atmosphere is hip but it's also got a mature setting. It is a really great place for young adults and even older ones. The price was good, the food was amazing! The portions were also big and MOST the staff was friendly. I overheard two rude staff members making fun of the customers. However they might not even work there anymore. Great place!|review|V60Rzx_X6pgcrWJLxgL94A|0|0|1
WUZxVr_CaRqEQgzvyeK5tw|2010-10-08|3xJVryZYGBwzuUY2Ly7g0w|4|Finally, I have visited an IKEA - my niece can rest peacefully now!  It was all I expected and then some.  Wear comfortable shoes and be prepared to walk!  A good thing is that have a cafeteria with excellent Swedish meatballs so you can replenish yourself after what can be hours of shopping.  What more can you want.?  This place has a little bit of everything in home furnishing and at reasonable prices.  I just wish they would put one in Denver now!|review|PEmmEIagYJ5EfA8xfjWbOQ|0|0|0
jdtc9AARnZLOi38Qvkdm7Q|2012-03-26|2Nd52doUdW0ssmtMmDClcA|5|My 16 month old son loves this place. He doesn't get to spend a lot of time interacting with other small kids so it's great for him (and hilarious for me) to watch him make friends.  He could stay for hours. It's small enough to not lose track of your kids, and lots of fun toys to keep little ones busy. My older one didn't like this place much, he got bored of the tiny tots and toys after one lap around. I agree with other reviewers who say it's GOOD to follow your kid. You dont have to breathe down their necks but my son was hit in the head by another little girl with no parent in sight and I was left to do damage control. If your kid is not old enough to know about keeping their hands to themselves, and sharing, please keep a close eye on them.  The staff is friendly and the place is clean. I will be back until the little one gets bored of the place.|review|dhhhnpr_elfbD1xjMfAEjg|0|0|0
NKSA0em3dHSGTyo6Eu-Waw|2010-09-07|rM3pUrBOXDTZVZi8e3hm8w|2|"Went here Friday night for some yummy Indian food, and it was okay.  We ordered 3 dishes for 3 people and 2 orders of the garlic naan bread.  I thought it was fairly overpriced for what we got.  We paid $53 for everything, and they only gave us 1 order of the naan bread.  I remember this place being a lot better than it was.  I have never dined in, but I don't think I would want to.  It had an odd smell, and the tables were pretty dirty for being ""clean""."|review|iM7XMitGsO5zZyYzR8YkRA|1|0|2
MFlkmsxlDloSiEd8SLjnAQ|2011-10-31|-GNBElzkdBZzbIhOQ-qzwg|5|Just stopped in for the first time at this location. It's right around the corner from where I live and I'm in heaven. I got a wonderful Cobb Chicken salad and I couldn't ask for more. Wonderful service and great atmosphere. The Decor of the place is great and relaxing. Great place for dinner or lunch and even breakfast for coffee etc.|review|oASqMIKVM3YzbOstSbeVwQ|1|1|2
dG7KLQ1a584wI5jSADIPIg|2011-03-06|39ztyt2__ZMyaQB6AwndWg|5|My daughter and I just went here for a late lunch before the movies, and got a sausage and artichoke heart pizza and a Caesar salad.  It was out of our way, but we had a Groupon to spend, so the extra drive was okay because of the savings.    OMG it was so good.  Lots of cheese, good quality mozzarella too.  And the sausage was spicy and plentiful.  Artichoke hearts were extra, but well worth it.  Crust was thin and soft, made the pizza somewhat foldable, which I like.  Service was ok, got what we needed when we needed it, like a refill on our Ice T.   We will go back, again and again!|review|6ZXbTu3isjKoD42_iKOhqA|0|0|1
PEHJjxdw11TGFma9Zhz3ng|2013-06-23|dKZp-SkPH8jEAsxgLKo1tg|4|Wings were tasty! Pizza sauce had great flavor! Worth trying.|review|YfzyL0BptFNp1XH0N70-iw|1|0|0
PLJ9mpeJkqpcul0-2vQDwA|2009-11-05|jwUtlQD3gQr-BMKsjoHZCw|5|I know I just got married and Jared is definitely the love of my life, but I must confess, I have a big crush on another man...   I heart Jason Millstein of Illume Photography.  From the moment we met Jason, we knew he was the one that we would choose to capture the memories of our wedding day.  Jason's work speaks for itself.  His passion and his background in photojournalism are evident in the images he captures... and his energy and enthusiasm are contagious!   Not only is Jason professional, but he made the process fun!  Jason met us to do a walk through on site prior to the big day, so we would know what to expect.  And when the day arrived, we felt at ease with Jason in control.  He pushed us just enough so that we would keep to our schedule and get pictures of everything we requested.  He and his team were personable with our family and friends and Minnie too!  It was crazy hot on our wedding day, but the crew worked through the heat...   To date, I've only seen a preview of the images that Jason took on our wedding day, but the ones I saw are amazing.  I'm confident that I'll be extremely pleased when I see the rest.  (I'll update my review when I do.)  Jared and I will treasure the memories of our incredible wedding day through our photos for the rest of our lives, and we're extremely pleased with our decision to work with Illume Photography.|review|fczQCSmaWF78toLEmb0Zsw|11|5|10
ABrSt3fsirLrUYNVrD3fbQ|2013-10-19|MbcEVg2fuJfSJzDa7z63pg|5|One of my favorite restaurants in Kierland. Nice outdoor patio and service is always great. The chicken sandwich is excellent as well as the gnocchi.|review|qb3lltSzKhTSL2jbc9HqyQ|1|0|0
